Date,fut_pnl
2024-01-12,-33256.28295852813
2024-01-16,598613.0932535063
2024-01-17,906233.7106198914
2024-01-18,-1330251.318341125
2024-01-19,-1937178.4823342634
2024-01-22,-382447.2540230735
2024-01-23,-465587.96141939383
2024-01-24,-99768.84887558439
2024-01-25,-839721.1447028352
2024-01-26,232793.98070969692
2024-01-29,-1272052.823163701
2024-01-30,116396.99035484846
2024-01-31,2677130.7781615146
2024-02-01,-1928864.4115946314
2024-02-02,-1721012.6431038307
2024-02-05,606927.1639931384
2024-02-06,-424017.6077212336
2024-02-07,-1346879.4598203893
2024-02-08,-83140.70739632031
2024-02-09,-872977.4276613634
2024-02-12,91454.77813595237
2024-02-13,2327939.8070969693
2024-02-14,-1554731.22831119
2024-02-15,-947804.0643180517
2024-02-16,889605.5691406274
2024-02-20,939489.9935784197
2024-02-21,-157967.3440530086
2024-02-22,-3375512.720290605
2024-02-23,-124711.0610944805
2024-02-26,706696.0128687228
2024-02-27,-324248.75884564925
2024-02-28,299306.5466267532
2024-02-29,-756580.4373065149
2024-03-01,-1405077.9549978136
2024-03-04,257736.192928593
2024-03-05,1742436.9474722687
2024-03-06,-983199.6623417452
2024-03-07,-1892195.5765822267
2024-03-08,1196535.4381328786
2024-03-11,250437.6498417653
2024-03-12,-2059154.00981007
2024-03-13,324641.39794302906
2024-03-14,537977.1737341625
2024-03-15,1307841.0602847743
2024-03-18,-1187259.9696202206
2024-03-19,-1001750.5993670612
2024-03-20,-1669584.3322784354
2024-03-21,-584354.5162974523
2024-03-22,343192.334968345
2024-03-25,556528.1107594784
2024-03-26,482324.36265821464
2024-03-27,-1595380.5841771713
2024-03-28,-9275.468512657973
2024-04-01,491599.8311708726
2024-04-02,1289290.1232594582
2024-04-03,-222611.24430379138
2024-04-04,2569304.7780062584
2024-04-05,-2068429.478322728
2024-04-08,-9275.468512657973
2024-04-09,-259713.11835442326
2024-04-10,1947848.3876581744
2024-04-11,-1317116.528797432
2024-04-12,2810466.959335366
2024-04-15,2355969.002215125
2024-04-16,426671.5515822668
2024-04-17,1122331.6900316149
2024-04-18,491599.8311708726
2024-04-19,1678859.8007910931
2024-04-22,-1623206.9897151452
2024-04-23,-2189010.5689872815
2024-04-24,-37101.87405063189
2024-04-25,936822.3197784553
2024-04-26,-1827267.2969936207
2024-04-29,-575079.0477847944
2024-04-30,2968149.9240505514
2024-05-01,760588.4180379538
2024-05-02,-1669584.3322784354
2024-05-03,-2346693.533702467
2024-05-06,-1920021.9821202005
2024-05-07,-268988.58686708123
2024-05-08,37101.87405063189
2024-05-09,-973924.1938290872
2024-05-10,-268988.58686708123
2024-05-13,27826.405537973922
