Date,fut_pnl
2024-09-24,-596840.5014512058
2024-09-25,508782.06681086397
2024-09-26,-997995.5925905408
2024-09-27,518566.3373264575
2024-09-30,-900152.8874346055
2024-10-01,2132970.9723993912
2024-10-02,-19568.541031187076
2024-10-03,420723.6321705222
2024-10-04,-1976422.6441498948
2024-10-07,2162323.783946172
2024-10-08,-2181892.324977359
2024-10-09,-1594836.0940417466
2024-10-10,479429.25526408333
2024-10-11,-1203465.273418005
2024-10-14,-1898148.4800251462
2024-10-15,1780737.2338380239
2024-10-16,-949074.2400125731
2024-10-17,0.0
2024-10-18,-743604.5591851089
2024-10-21,381586.55010814796
2024-10-22,146764.05773390306
2024-10-23,2142755.242914985
2024-10-24,-440292.17320170917
2024-10-25,117411.24618712245
2024-10-28,-606624.7719667994
2024-10-29,-371802.27959255443
2024-10-30,743604.5591851089
2024-10-31,4442058.814079465
2024-11-01,-772957.3707318895
2024-11-04,587056.2309356122
2024-11-05,-2700458.6623038165
2024-11-06,-5714013.981106626
2024-11-07,-1780737.2338380239
2024-11-08,-841447.2643410444
2024-11-11,-254391.03340543198
2024-11-12,733820.2886695153
2024-11-13,-117411.24618712245
2024-11-14,1477424.8478546243
2024-11-15,3199456.458599087
2024-11-18,-919721.4284657927
2024-11-19,-733820.2886695153
2024-11-20,39137.08206237415
2024-11-21,-1281739.4375427535
2024-11-22,-645761.8540291735
2024-11-25,-763173.1002162959
2024-11-26,-1242602.3554803792
2024-11-27,909937.1579501991
2024-11-29,-1428503.4952766565
2024-12-02,-401155.091139335
2024-12-03,-58705.623093561226
2024-12-04,-1379582.1426986887
2024-12-05,381586.55010814796
2024-12-06,-401155.091139335
2024-12-09,1301307.9785739405
2024-12-10,763173.1002162959
2024-12-11,-1819874.3159003982
2024-12-12,1252386.625995973
2024-12-13,205469.6808274643
2024-12-16,-978427.0515593538
2024-12-17,1133258.5550814029
2024-12-18,7922218.684120461
2024-12-19,264780.03623397264
2024-12-20,-2870215.592776263
2024-12-23,-1450994.59856217
2024-12-24,-2626617.9594410085
2024-12-26,116503.21594294797
2024-12-27,2891397.9956749813
2024-12-30,2891397.9956749813
2024-12-31,974390.5333410194
2025-01-02,815522.5116006357
2025-01-03,-3092630.8232128005
2025-01-06,-1313308.9797205043
2025-01-07,2806668.38408011
2025-01-08,-211824.0289871781
2025-01-10,3939926.9391615125
2025-01-13,-349509.6478288439
2025-01-14,-328327.24493012606
2025-01-15,-4522443.018876253
2025-01-16,571924.8782653809
2025-01-17,-2457158.736251266
2025-01-21,-2150013.8942198576
2025-01-22,-1535724.2101570412
2025-01-23,-1334491.3826192222
2025-01-24,794340.1087019179
2025-01-27,3664555.7014781814
2025-01-28,-2128831.49132114
2025-01-29,1249761.7710243508
2025-01-30,-1345082.584068581
2025-01-31,1355673.7855179398
2025-02-03,1906416.2608846028
2025-02-04,-1726365.8362455014
2025-02-05,-995572.9362397371
2025-02-06,-826113.7130499947
2025-02-07,2393611.5275551123
2025-02-10,-1662818.6275493482
2025-02-11,-148276.8202910247
2025-02-12,826113.7130499947
2025-02-13,-2647800.3623397266
2025-02-14,137685.61884166577
2025-02-18,-624880.8855121754
2025-02-19,-688428.0942083289
2025-02-20,1122667.353632044
2025-02-21,4554216.623224329
2025-02-24,1196805.7637775561
2025-02-25,1302717.7782711452
2025-02-26,-31773.60434807672
2025-02-27,4003474.147857666
2025-02-28,-3685738.104376899
2025-03-03,4342392.594237152
2025-03-04,3018492.4130672878
2025-03-05,-2616026.7579916497
2025-03-06,4448304.608730741
2025-03-07,-1260352.9724737098
2025-03-10,6577136.100051881
2025-03-11,1853460.2536378086
2025-03-12,-1175623.3608788385
2025-03-13,3272681.247851902
2025-03-14,-4766040.652211508
2025-03-17,-1705183.433346784
